flip_angle_deg,refocusing_angle_deg,tr_ms,te_ms,bandwidth_khz,sequence_factor,max_relative_sar,mean_relative_sar,artifact_risk_proxy,snr_preservation_proxy,sar_rank_proxy,artifact_control_proxy,optimization_score
90.0,130.0,4200.0,15.0,500.0,1.0,0.0004889970296062529,0.0002051904593827203,0.5,0.7905694150420949,0.6895208442712174,0.6666666666666666,0.714121871101343
70.0,150.0,3500.0,15.0,320.0,0.7,0.0003308204759377986,0.00013881719496566802,0.78125,0.7275444918727109,0.7899520005791849,0.5614035087719298,0.7140926250154289
80.0,150.0,2500.0,10.0,320.0,0.45,0.000388882850529626,0.00016318104462698102,0.5208333333333334,0.7027283689263065,0.7530864099669127,0.6575342465753424,0.7140909568068383
80.0,130.0,2500.0,8.0,500.0,0.55,0.0003570040571503341,0.00014980422565713525,0.26666666666666666,0.5621826951410452,0.7733272314582662,0.7894736842105263,0.714020483751165
90.0,150.0,4200.0,8.0,200.0,1.0,0.0006510315579362214,0.00027318255160935223,0.6666666666666666,1.25,0.5866401964366916,0.6000000000000001,0.7139880883965112
60.0,110.0,2500.0,12.0,500.0,0.55,0.00014377862680703402,6.033165846019983e-05,0.4,0.4216370213557839,0.9087105587716348,0.7142857142857143,0.7139822864253994
90.0,110.0,2500.0,15.0,500.0,0.55,0.000323501939419657,0.00013574623153544962,0.5,0.6324555320336759,0.7945987572361782,0.6666666666666666,0.7139727670330496
60.0,180.0,3500.0,12.0,500.0,0.45,0.00022499651822727174,9.441190195502713e-05,0.4,0.4988876515698588,0.8571428335511883,0.7142857142857143,0.713951999140421
60.0,120.0,3500.0,15.0,320.0,1.0,0.00022221877588890493,9.324631537310779e-05,0.78125,0.6236095644623235,0.8589065136899813,0.5614035087719298,0.7139416776921711
70.0,110.0,2500.0,10.0,500.0,0.7,0.0002490710758138448,0.00010451393609400839,0.33333333333333337,0.4919098582484146,0.841857176313275,0.7499999999999999,0.7139086868154981
80.0,180.0,3500.0,12.0,500.0,0.45,0.00039999381988309324,0.00016784336185082793,0.4,0.6651835354264785,0.7460317334495226,0.7142857142857143,0.7138407692516573
90.0,180.0,4200.0,15.0,200.0,0.55,0.0005156170227564871,0.0002163605677196756,1.25,1.25,0.6726190554829372,0.4444444444444444,0.713789686078433
70.0,150.0,2500.0,10.0,320.0,0.45,0.000297738442895934,0.00012493548274505883,0.5208333333333334,0.6148873228105183,0.8109567895118209,0.6575342465753424,0.7137803137673105
80.0,130.0,2500.0,12.0,500.0,0.45,0.00029209424974396825,0.00012256710033398122,0.4,0.5621826951410452,0.814540452093631,0.7142857142857143,0.7137694405558761
80.0,180.0,3500.0,12.0,320.0,0.55,0.0004888813127763569,0.00020514187053777277,0.625,0.8314794192830981,0.6895943653481843,0.6153846153846154,0.7136074440377662
80.0,150.0,3500.0,10.0,500.0,0.7,0.00043209202704019845,0.00018131227989215404,0.33333333333333337,0.6651835354264785,0.7256515543971858,0.7499999999999999,0.7135982601066772
60.0,180.0,3500.0,8.0,320.0,0.7,0.00034999457420781255,0.00014686293434351683,0.41666666666666663,0.6236095644623235,0.7777777777777778,0.7058823529411765,0.7135534575739912
60.0,130.0,2500.0,10.0,200.0,0.7,0.0002555824466980994,0.00010724619642132893,0.8333333333333334,0.6666666666666666,0.8377229203531795,0.5454545454545454,0.7133389505225671
80.0,110.0,2500.0,10.0,500.0,0.7,0.0003253173199482262,0.00013650799519382417,0.33333333333333337,0.5621826951410452,0.7934461123313981,0.7499999999999999,0.7132055590914428
60.0,180.0,3500.0,15.0,320.0,0.45,0.00022499651822727174,9.441190195502713e-05,0.78125,0.6236095644623235,0.8571428335511883,0.5614035087719298,0.7131480216297142
60.0,120.0,2500.0,12.0,320.0,0.55,0.00017110844783019274,7.179965177783743e-05,0.625,0.5270462766947299,0.8913580322756427,0.6153846153846154,0.7130711513786121
60.0,110.0,3500.0,15.0,500.0,1.0,0.00018672550504561514,7.835280121071264e-05,0.5,0.4988876515698588,0.8814422871215822,0.6666666666666666,0.7129819913423363
80.0,180.0,4200.0,15.0,200.0,0.7,0.0005185104673728347,0.00021757473587058485,1.25,1.1111111111111112,0.6707818652766229,0.4444444444444444,0.7129629504855914
60.0,150.0,4200.0,10.0,500.0,1.0,0.0002893473720178008,0.00012141447223257273,0.33333333333333337,0.5270462766947298,0.8162845244100104,0.7499999999999999,0.7129419189929236
90.0,180.0,4200.0,12.0,320.0,0.7,0.0006562398048117757,0.0002753680164460093,0.625,0.9882117688026186,0.5833333113144423,0.6153846153846154,0.7128096745784385
60.0,120.0,2500.0,12.0,200.0,0.7,0.00021777438814751804,9.138137829722837e-05,1.0,0.6666666666666666,0.8617283997101609,0.5,0.7127777798695724
60.0,130.0,4200.0,15.0,500.0,1.0,0.00021733202447649091,9.119576134253293e-05,0.5,0.5270462766947298,0.8620092616739976,0.6666666666666666,0.7126847174283845
90.0,130.0,2500.0,12.0,500.0,0.45,0.0003696817730087787,0.00015512396930716932,0.4,0.6324555320336759,0.7652777854843896,0.7142857142857143,0.7126830916495067
80.0,130.0,2500.0,12.0,320.0,0.55,0.0003570040571503341,0.00014980422565713525,0.625,0.7027283689263065,0.7733272314582662,0.6153846153846154,0.7126619186802656
60.0,130.0,3500.0,10.0,500.0,1.0,0.0002607984351925552,0.0001094349063350819,0.33333333333333337,0.4988876515698588,0.8344111250182427,0.7499999999999999,0.7126513017291668
60.0,150.0,2500.0,12.0,200.0,0.45,0.00021874661615584046,9.178934124065563e-05,1.0,0.6666666666666666,0.8611111001016656,0.5,0.7124999950457495
90.0,180.0,4200.0,8.0,200.0,0.7,0.0006562398048117757,0.0002753680164460093,0.6666666666666666,1.25,0.5833333113144423,0.6000000000000001,0.7124999900914991
60.0,150.0,3500.0,12.0,200.0,1.0,0.0003472168173175305,0.0001456973550375551,1.0,0.7888106377466154,0.7795414469071253,0.5,0.7124368424321911
60.0,180.0,3500.0,12.0,320.0,0.55,0.0002749957493506372,0.0001153923076344654,0.625,0.6236095644623235,0.8253968222512695,0.6153846153846154,0.7123575931979221
70.0,120.0,2500.0,8.0,200.0,1.0,0.00042345019755885005,0.00017768601537682116,0.6666666666666666,0.7777777777777778,0.7311385519338003,0.6000000000000001,0.7123456817035435
80.0,110.0,2500.0,15.0,500.0,0.55,0.0002556064573582262,0.00010725628089858219,0.5,0.5621826951410452,0.8377076612617336,0.6666666666666666,0.7122899227767604
60.0,180.0,4200.0,10.0,500.0,0.7,0.00029166211606934667,0.00012238578347023576,0.33333333333333337,0.5270462766947298,0.8148148074751844,0.7499999999999999,0.7122805463722519
70.0,130.0,2500.0,12.0,500.0,0.45,0.00022363463358487934,9.384041914017871e-05,0.4,0.4919098582484146,0.8580075594375741,0.7142857142857143,0.7122477877928614
60.0,120.0,2500.0,15.0,200.0,0.55,0.00017110844783019274,7.179965177783743e-05,1.25,0.6666666666666666,0.8913580322756427,0.4444444444444444,0.7122222256351503
80.0,180.0,5000.0,8.0,320.0,1.0,0.0006222125957719982,0.00026108964812010527,0.41666666666666663,0.8784104611578832,0.6049382911772858,0.7058823529411765,0.7122159576124377
60.0,180.0,5000.0,10.0,320.0,1.0,0.00034999457420781255,0.00014686293434351683,0.5208333333333334,0.6588078458684123,0.7777777777777778,0.6575342465753424,0.7120259154043593
70.0,180.0,4200.0,15.0,500.0,0.55,0.0003119164612144232,0.00013088480045553297,0.5,0.6148873228105182,0.8019547182387847,0.6666666666666666,0.7120124867172752
90.0,130.0,2500.0,12.0,320.0,0.55,0.00045183327165432274,0.0001895959721878171,0.625,0.7905694150420949,0.7131172786905489,0.6153846153846154,0.7119197537695293
80.0,130.0,2500.0,12.0,200.0,0.7,0.00045436882646754384,0.00019065993546973914,1.0,0.8888888888888888,0.7115073674768826,0.5,0.7118449820312638
60.0,150.0,3500.0,15.0,500.0,0.55,0.0001909692509798333,8.013354818103835e-05,0.5,0.4988876515698588,0.8787477913951407,0.6666666666666666,0.7117694682654376
60.0,110.0,2500.0,10.0,500.0,0.7,0.00018299098883289844,7.67857491155155e-05,0.33333333333333337,0.4216370213557839,0.88381343543405,0.7499999999999999,0.7117071523520577
60.0,110.0,2500.0,10.0,200.0,1.0,0.00026141569833271205,0.00010969392315018922,0.8333333333333334,0.6666666666666666,0.8340191997683261,0.5454545454545454,0.7116722762593831
60.0,180.0,3500.0,12.0,200.0,0.7,0.00034999457420781255,0.00014686293434351683,1.0,0.7888106377466154,0.7777777777777778,0.5,0.7116431913239847
60.0,120.0,2500.0,8.0,500.0,0.7,0.00021777438814751804,9.138137829722837e-05,0.26666666666666666,0.4216370213557839,0.8617283997101609,0.7894736842105263,0.7116373073289393
60.0,130.0,2500.0,8.0,320.0,0.7,0.0002555824466980994,0.00010724619642132893,0.41666666666666663,0.5270462766947299,0.8377229203531795,0.7058823529411765,0.711559785402644
90.0,120.0,2500.0,10.0,320.0,0.7,0.0004899924388155341,0.0002056081430055201,0.5208333333333334,0.7905694150420949,0.6888888360435506,0.6575342465753424,0.7115543623760618
70.0,130.0,2500.0,8.0,320.0,0.7,0.0003478761063888669,0.0001459740160498768,0.41666666666666663,0.6148873228105183,0.779122823751901,0.7058823529411765,0.7115420557668051
60.0,150.0,2500.0,8.0,500.0,0.45,0.00021874661615584046,9.178934124065563e-05,0.26666666666666666,0.4216370213557839,0.8611111001016656,0.7894736842105263,0.7113595225051164
80.0,150.0,4200.0,8.0,500.0,1.0,0.0005143953021615744,0.0002158479328500107,0.26666666666666666,0.7027283689263065,0.6733947369742186,0.7894736842105263,0.711214563368922
60.0,120.0,2500.0,8.0,200.0,1.0,0.0003111062978859991,0.00013054482406005263,0.6666666666666666,0.6666666666666666,0.8024691455886429,0.6000000000000001,0.7111111155148894
60.0,180.0,5000.0,15.0,200.0,1.0,0.00034999457420781255,0.00014686293434351683,1.25,0.8333333333333333,0.7777777777777778,0.4444444444444444,0.711111111111111
80.0,180.0,4200.0,15.0,500.0,0.55,0.00040740109398029745,0.00017095156363211572,0.5,0.7027283689263065,0.7413286304505232,0.6666666666666666,0.711083061047294
90.0,150.0,2500.0,10.0,320.0,0.45,0.0004921798827126622,0.00020652600505854934,0.5208333333333334,0.7905694150420949,0.6874999944952773,0.6575342465753424,0.7109293836793389
70.0,130.0,2500.0,15.0,320.0,0.45,0.00022363463358487934,9.384041914017871e-05,0.78125,0.6148873228105183,0.8580075594375741,0.5614035087719298,0.7109204757830463
70.0,180.0,2500.0,8.0,200.0,0.45,0.00042874334030784667,0.00017990708875004202,0.6666666666666666,0.7777777777777778,0.7277777865853341,0.6000000000000001,0.7108333372967337
90.0,130.0,2500.0,12.0,200.0,0.7,0.0005750604905188084,0.00024130397650878876,1.0,1.0,0.6348765184997878,0.5,0.7106944333249046
70.0,130.0,3500.0,10.0,500.0,1.0,0.0003549756365828216,0.00014895305503159761,0.33333333333333337,0.5820355934981687,0.7746151604291993,0.7499999999999999,0.7106875002425903
80.0,120.0,2500.0,12.0,500.0,0.55,0.0003041928284801543,0.00012764385610353202,0.4,0.5621826951410452,0.8068586775612616,0.7142857142857143,0.71031264201631
60.0,120.0,2500.0,10.0,320.0,0.7,0.00021777438814751804,9.138137829722837e-05,0.5208333333333334,0.5270462766947299,0.8617283997101609,0.6575342465753424,0.710275224521827
70.0,120.0,2500.0,8.0,500.0,0.7,0.0002964151499327272,0.0001243802107637748,0.26666666666666666,0.4919098582484146,0.8117969863536603,0.7894736842105263,0.7102500223863031
70.0,130.0,2500.0,12.0,320.0,0.55,0.0002733312139753252,0.00011469386663520709,0.625,0.6148873228105183,0.8264536519519703,0.6153846153846154,0.7102164940676959
90.0,120.0,3500.0,12.0,500.0,1.0,0.0004999922821298242,0.00020980421686545014,0.4,0.7483314773547883,0.6825396447930123,0.7142857142857143,0.7102137119347207
80.0,180.0,4200.0,8.0,500.0,0.7,0.0005185104673728347,0.00021757473587058485,0.26666666666666666,0.7027283689263065,0.6707818652766229,0.7894736842105263,0.7100387711050038
60.0,180.0,2500.0,8.0,200.0,0.45,0.0003149951226077974,0.00013217664672993124,0.6666666666666666,0.6666666666666666,0.7999999911924436,0.6000000000000001,0.7099999960365996
60.0,150.0,2500.0,10.0,320.0,0.45,0.00021874661615584046,9.178934124065563e-05,0.5208333333333334,0.5270462766947299,0.8611111001016656,0.6575342465753424,0.7099974396980041
80.0,150.0,3500.0,10.0,200.0,1.0,0.0006172743742354214,0.00025901751359924674,0.8333333333333334,1.0517475169954873,0.6080736931766187,0.5454545454545454,0.7099967982931148
60.0,150.0,2500.0,10.0,200.0,0.55,0.00026735695428214967,0.00011218697181902826,0.8333333333333334,0.6666666666666666,0.8302469013475298,0.5454545454545454,0.7099747419700247
60.0,110.0,2500.0,8.0,320.0,1.0,0.00026141569833271205,0.00010969392315018922,0.41666666666666663,0.5270462766947299,0.8340191997683261,0.7058823529411765,0.7098931111394599
90.0,110.0,2500.0,15.0,320.0,0.7,0.00041172970668412745,0.00017276790458709002,0.78125,0.7905694150420949,0.738580276516756,0.5614035087719298,0.7098828261381511
70.0,150.0,2500.0,8.0,500.0,0.45,0.000297738442895934,0.00012493548274505883,0.26666666666666666,0.4919098582484146,0.8109567895118209,0.7894736842105263,0.7098719338074755
70.0,120.0,2500.0,15.0,500.0,0.45,0.0001905526005430147,7.995871419552714e-05,0.5,0.4919098582484146,0.8790123373607647,0.6666666666666666,0.7097951759535351
70.0,120.0,2500.0,15.0,200.0,0.7,0.0002964151499327272,0.0001243802107637748,1.25,0.7777777777777778,0.8117969863536603,0.4444444444444444,0.7097530883035916
70.0,150.0,3500.0,8.0,320.0,1.0,0.000472600688226521,0.00019831029931083322,0.41666666666666663,0.7275444918727109,0.6999313979432771,0.7058823529411765,0.7097030648715821
60.0,110.0,2500.0,12.0,320.0,0.7,0.00018299098883289844,7.67857491155155e-05,0.625,0.5270462766947299,0.88381343543405,0.6153846153846154,0.7096760827998954
70.0,120.0,2500.0,12.0,500.0,0.55,0.0002328976261196658,9.772731573320925e-05,0.4,0.4919098582484146,0.8521261925541447,0.7142857142857143,0.7096011726953181
90.0,110.0,2500.0,10.0,500.0,0.7,0.00041172970668412745,0.00017276790458709002,0.33333333333333337,0.6324555320336759,0.738580276516756,0.7499999999999999,0.709597784042643
90.0,180.0,3500.0,10.0,200.0,0.55,0.000618740392383188,0.0002596326812636107,0.8333333333333334,1.1832159566199232,0.6071428665795247,0.5454545454545454,0.7095779263244225
60.0,110.0,2500.0,15.0,500.0,0.45,0.00011763705697376281,4.936226105201058e-05,0.5,0.4216370213557839,0.925308646501414,0.6666666666666666,0.7095466639990381
90.0,150.0,5000.0,12.0,500.0,1.0,0.0005468665040098131,0.00022947332763578743,0.4,0.7905694150420949,0.6527777887872233,0.7142857142857143,0.7094922580383075
70.0,150.0,4200.0,10.0,500.0,1.0,0.0003938339068554342,0.00016525857790838927,0.33333333333333337,0.6148873228105182,0.7499428389590279,0.7499999999999999,0.709440474374718
70.0,150.0,2500.0,15.0,200.0,0.45,0.000297738442895934,0.00012493548274505883,1.25,0.7777777777777778,0.8109567895118209,0.4444444444444444,0.7093749997247638
60.0,180.0,4200.0,15.0,500.0,0.55,0.0002291631099069491,9.616026363801211e-05,0.5,0.5270462766947298,0.8544973408666124,0.6666666666666666,0.7093043530650612
70.0,110.0,2500.0,8.0,320.0,1.0,0.0003558158059604466,0.00014930561883375049,0.41666666666666663,0.6148873228105183,0.7740816867386473,0.7058823529411765,0.709273544110841
70.0,130.0,2500.0,12.0,200.0,0.7,0.0003478761063888669,0.0001459740160498768,1.0,0.7777777777777778,0.779122823751901,0.5,0.7089386040216887
80.0,110.0,2500.0,12.0,200.0,1.0,0.0004647390160243958,0.0001950114092323929,1.0,0.8888888888888888,0.7049230364896181,0.5,0.7088820330869948
70.0,180.0,5000.0,10.0,320.0,1.0,0.0004763814795296639,0.00019989677821286023,0.5208333333333334,0.7686091535131477,0.6975308544113571,0.6575342465753424,0.7088551921828906
60.0,110.0,2500.0,15.0,200.0,0.7,0.00018299098883289844,7.67857491155155e-05,1.25,0.6666666666666666,0.88381343543405,0.4444444444444444,0.7088271570564335
60.0,150.0,3500.0,12.0,500.0,0.7,0.00024305177794303745,0.00010198815289186314,0.4,0.4988876515698588,0.8456790062293205,0.7142857142857143,0.7087932768455805
70.0,150.0,3500.0,12.0,500.0,0.7,0.0003308204759377986,0.00013881719496566802,0.4,0.5820355934981687,0.7899520005791849,0.7142857142857143,0.7086605068815124
80.0,120.0,2500.0,8.0,200.0,1.0,0.0005530778435058892,0.00023207969206850976,0.6666666666666666,0.8888888888888888,0.6488340292624015,0.6000000000000001,0.7086419798347473
70.0,180.0,3500.0,8.0,320.0,0.7,0.0004763814795296639,0.00019989677821286023,0.41666666666666663,0.7275444918727109,0.6975308544113571,0.7058823529411765,0.7086228202822181
60.0,180.0,3500.0,10.0,500.0,0.55,0.0002749957493506372,0.0001153923076344654,0.33333333333333337,0.4988876515698588,0.8253968222512695,0.7499999999999999,0.708594865484029
80.0,180.0,3500.0,10.0,200.0,0.7,0.0006222125957719982,0.00026108964812010527,0.8333333333333334,1.0517475169954873,0.6049382911772858,0.5454545454545454,0.708585867393415
80.0,180.0,5000.0,10.0,200.0,1.0,0.0006222125957719982,0.00026108964812010527,0.8333333333333334,1.1111111111111112,0.6049382911772858,0.5454545454545454,0.708585867393415
70.0,180.0,4200.0,10.0,500.0,0.7,0.00039698457112535834,0.00016658064851071686,0.33333333333333337,0.6148873228105182,0.7479423786761309,0.7499999999999999,0.7085402672474144
60.0,120.0,2500.0,15.0,320.0,0.45,0.0001399978355038911,5.874517955817282e-05,0.78125,0.5270462766947299,0.9111111023035547,0.5614035087719298,0.7084647562380011
90.0,180.0,3500.0,12.0,500.0,0.45,0.000506242155097425,0.0002124267484759912,0.4,0.7483314773547883,0.6785714222803169,0.7142857142857143,0.7084280118040077
70.0,150.0,4200.0,15.0,320.0,1.0,0.0003938339068554342,0.00016525857790838927,0.78125,0.7686091535131477,0.7499428389590279,0.5614035087719298,0.7084079007784894
70.0,110.0,2500.0,15.0,500.0,0.55,0.00019569869618862867,8.211808744817972e-05,0.5,0.4919098582484146,0.8757449321100342,0.6666666666666666,0.7083248435907065
90.0,120.0,2500.0,12.0,500.0,0.55,0.0003849940258078277,0.00016154923650901765,0.4,0.6324555320336759,0.755555542344221,0.7142857142857143,0.7083080822364308
70.0,120.0,2500.0,15.0,320.0,0.55,0.0002328976261196658,9.772731573320925e-05,0.78125,0.6148873228105183,0.8521261925541447,0.5614035087719298,0.708273860685503
90.0,180.0,5000.0,12.0,500.0,0.7,0.0005512414500117302,0.00023130912450142205,0.4,0.7905694150420949,0.6499999955962218,0.7142857142857143,0.7082422511023568
80.0,110.0,2500.0,15.0,320.0,0.7,0.0003253173199482262,0.00013650799519382417,0.78125,0.7027283689263065,0.7934461123313981,0.5614035087719298,0.7082201384200035
60.0,150.0,2500.0,8.0,320.0,0.55,0.00026735695428214967,0.00011218697181902826,0.41666666666666663,0.5270462766947299,0.8302469013475298,0.7058823529411765,0.7081955768501015
60.0,130.0,2500.0,12.0,500.0,0.45,0.00016430301184300333,6.894399120938033e-05,0.4,0.4216370213557839,0.8956790084312095,0.7142857142857143,0.708118088772208
90.0,130.0,2500.0,8.0,500.0,0.55,0.00045183327165432274,0.0001895959721878171,0.26666666666666666,0.6324555320336759,0.7131172786905489,0.7894736842105263,0.7080078560734813
60.0,150.0,3500.0,15.0,320.0,0.7,0.00024305177794303745,0.00010198815289186314,0.78125,0.6236095644623235,0.8456790062293205,0.5614035087719298,0.7079892993348738
90.0,180.0,3500.0,12.0,320.0,0.55,0.000618740392383188,0.0002596326812636107,0.625,0.9354143466934853,0.6071428665795247,0.6153846153846154,0.7076847478149856
70.0,180.0,4200.0,15.0,320.0,0.7,0.00039698457112535834,0.00016658064851071686,0.78125,0.7686091535131477,0.7479423786761309,0.5614035087719298,0.7075076936511857
80.0,130.0,2500.0,8.0,320.0,0.7,0.00045436882646754384,0.00019065993546973914,0.41666666666666663,0.7027283689263065,0.7115073674768826,0.7058823529411765,0.7074674142777833
60.0,110.0,2500.0,15.0,320.0,0.55,0.00014377862680703402,6.033165846019983e-05,0.78125,0.5270462766947299,0.9087105587716348,0.5614035087719298,0.707384511648637
90.0,130.0,3500.0,12.0,200.0,1.0,0.0005867964355275035,0.0002462285337969661,1.0,1.1832159566199232,0.62742503954813,0.5,0.7073412677966585
80.0,130.0,3500.0,15.0,320.0,1.0,0.0004636416560970247,0.00019455095753073692,0.78125,0.8314794192830981,0.7056197582378616,0.5614035087719298,0.7073235941849496
80.0,180.0,3500.0,8.0,500.0,0.55,0.0004888813127763569,0.00020514187053777277,0.26666666666666666,0.6651835354264785,0.6895943653481843,0.7894736842105263,0.7072409460872582
70.0,130.0,3500.0,15.0,320.0,1.0,0.0003549756365828216,0.00014895305503159761,0.78125,0.7275444918727109,0.7746151604291993,0.5614035087719298,0.7071910469479354
70.0,130.0,2500.0,10.0,500.0,0.55,0.0002733312139753252,0.00011469386663520709,0.33333333333333337,0.4919098582484146,0.8264536519519703,0.7499999999999999,0.706977100852911
70.0,150.0,2500.0,8.0,320.0,0.55,0.0003639025380834937,0.00015269893629010767,0.41666666666666663,0.6148873228105183,0.7689471676087669,0.7058823529411765,0.7069630105023947
90.0,110.0,2500.0,12.0,200.0,1.0,0.0005881852703168988,0.0002468113088980317,1.0,1.0,0.6265432270023473,0.5,0.7069444521510563
80.0,150.0,4200.0,15.0,320.0,1.0,0.0005143953021615744,0.0002158479328500107,0.78125,0.8784104611578832,0.6733947369742186,0.5614035087719298,0.7069016471787457
70.0,110.0,2500.0,12.0,200.0,1.0,0.0003558158059604466,0.00014930561883375049,1.0,0.7777777777777778,0.7740816867386473,0.5,0.7066700923657246
80.0,180.0,2500.0,8.0,200.0,0.45,0.0005599913420155644,0.0002349807182326913,0.6666666666666666,0.8888888888888888,0.6444444092142189,0.6000000000000001,0.7066666508130651
60.0,130.0,2500.0,10.0,500.0,0.55,0.00020081477123312652,8.426488057011738e-05,0.33333333333333337,0.4216370213557839,0.872496562190552,0.7499999999999999,0.7066145593924835
70.0,150.0,5000.0,15.0,500.0,1.0,0.0003308204759377986,0.00013881719496566802,0.5,0.6148873228105182,0.7899520005791849,0.6666666666666666,0.7066112637704552
90.0,180.0,4200.0,15.0,500.0,0.55,0.0005156170227564871,0.0002163605677196756,0.5,0.7905694150420949,0.6726190554829372,0.6666666666666666,0.7065160661466169
60.0,120.0,2500.0,12.0,500.0,0.55,0.00017110844783019274,7.179965177783743e-05,0.4,0.4216370213557839,0.8913580322756427,0.7142857142857143,0.7061736495022031
60.0,180.0,4200.0,12.0,200.0,1.0,0.00041666021570563316,0.0001748368376865983,1.0,0.8333333333333333,0.7354497186734376,0.5,0.7059523734030468
80.0,150.0,2500.0,12.0,200.0,0.55,0.0004753012617584318,0.0001994434860534966,1.0,0.8888888888888888,0.6982167428652408,0.5,0.705864200956025
70.0,180.0,5000.0,15.0,500.0,0.7,0.0003334670327603817,0.00013992773892823607,0.5,0.6148873228105182,0.7882716068955063,0.6666666666666666,0.7058550866127999
90.0,150.0,3500.0,10.0,500.0,0.7,0.0005468665040098131,0.00022947332763578743,0.33333333333333337,0.7483314773547883,0.6527777887872233,0.7499999999999999,0.705749448160687
80.0,180.0,4200.0,15.0,320.0,0.7,0.0005185104673728347,0.00021757473587058485,0.78125,0.8784104611578832,0.6707818652766229,0.5614035087719298,0.7057258549148278
60.0,180.0,5000.0,8.0,500.0,1.0,0.00034999457420781255,0.00014686293434351683,0.26666666666666666,0.5270462766947298,0.7777777777777778,0.7894736842105263,0.7054823040610505
80.0,120.0,2500.0,8.0,500.0,0.7,0.0003871544904541224,0.00016245579172391444,0.26666666666666666,0.5621826951410452,0.7541838094742356,0.7894736842105263,0.7054059438583511
60.0,150.0,5000.0,15.0,500.0,1.0,0.00024305177794303745,0.00010198815289186314,0.5,0.5270462766947298,0.8456790062293205,0.6666666666666666,0.7053361024782797
60.0,150.0,4200.0,15.0,320.0,1.0,0.0002893473720178008,0.00012141447223257273,0.78125,0.6588078458684123,0.8162845244100104,0.5614035087719298,0.7053212669380109
70.0,180.0,3500.0,10.0,500.0,0.55,0.00037429976509884,0.00015706176054663956,0.33333333333333337,0.5820355934981687,0.7623456618865416,0.7499999999999999,0.7051662258983944
60.0,180.0,4200.0,8.0,320.0,1.0,0.00041666021570563316,0.0001748368376865983,0.41666666666666663,0.6588078458684123,0.7354497186734376,0.7058823529411765,0.7050653153988647
70.0,110.0,2500.0,12.0,500.0,0.7,0.0002490710758138448,0.00010451393609400839,0.4,0.4919098582484146,0.841857176313275,0.7142857142857143,0.7049801153869267
80.0,150.0,2500.0,8.0,500.0,0.45,0.000388882850529626,0.00016318104462698102,0.26666666666666666,0.5621826951410452,0.7530864099669127,0.7894736842105263,0.7049121140800558
90.0,150.0,3500.0,15.0,200.0,0.7,0.0005468665040098131,0.00022947332763578743,1.25,1.1832159566199232,0.6527777887872233,0.4444444444444444,0.7048611160653615
90.0,150.0,5000.0,15.0,200.0,1.0,0.0005468665040098131,0.00022947332763578743,1.25,1.25,0.6527777887872233,0.4444444444444444,0.7048611160653615
70.0,120.0,3500.0,15.0,500.0,1.0,0.00030246443930082023,0.00012691860320046544,0.5,0.5820355934981687,0.8079560770685845,0.6666666666666666,0.7048575793969802
60.0,180.0,5000.0,15.0,500.0,0.7,0.00024499621940776706,0.00010280407150276005,0.5,0.5270462766947298,0.8444444180217753,0.6666666666666666,0.7047805377848845
80.0,150.0,3500.0,12.0,500.0,0.7,0.00043209202704019845,0.00018131227989215404,0.4,0.6651835354264785,0.7256515543971858,0.7142857142857143,0.7046696886781058
60.0,180.0,4200.0,15.0,320.0,0.7,0.00029166211606934667,0.00012238578347023576,0.78125,0.6588078458684123,0.8148148074751844,0.5614035087719298,0.7046598943173392
70.0,180.0,4200.0,12.0,200.0,1.0,0.0005671207909472287,0.00023797235917299986,1.0,0.9722222222222222,0.6399176775319324,0.5,0.7046296215560361
80.0,130.0,3500.0,10.0,500.0,1.0,0.0004636416560970247,0.00019455095753073692,0.33333333333333337,0.6651835354264785,0.7056197582378616,0.7499999999999999,0.7045839518349812
60.0,130.0,2500.0,12.0,320.0,0.55,0.00020081477123312652,8.426488057011738e-05,0.625,0.5270462766947299,0.872496562190552,0.6153846153846154,0.7045834898403213
80.0,110.0,2500.0,8.0,320.0,1.0,0.0004647390160243958,0.0001950114092323929,0.41666666666666663,0.7027283689263065,0.7049230364896181,0.7058823529411765,0.7045044653335143
70.0,150.0,2500.0,12.0,200.0,0.55,0.0003639025380834937,0.00015269893629010767,1.0,0.7777777777777778,0.7689471676087669,0.5,0.7043595587572784
80.0,110.0,2500.0,12.0,500.0,0.7,0.0003253173199482262,0.00013650799519382417,0.4,0.5621826951410452,0.7934461123313981,0.7142857142857143,0.7042769876628714
90.0,130.0,3500.0,8.0,500.0,1.0,0.0005867964355275035,0.0002462285337969661,0.26666666666666666,0.7483314773547883,0.62742503954813,0.7894736842105263,0.7042091320557267
80.0,130.0,2500.0,10.0,500.0,0.55,0.0003570040571503341,0.00014980422565713525,0.33333333333333337,0.5621826951410452,0.7733272314582662,0.7499999999999999,0.7041520626985334
80.0,120.0,2500.0,12.0,320.0,0.7,0.0003871544904541224,0.00016245579172391444,0.625,0.7027283689263065,0.7541838094742356,0.6153846153846154,0.7040473787874518
80.0,150.0,5000.0,15.0,500.0,1.0,0.00043209202704019845,0.00018131227989215404,0.5,0.7027283689263065,0.7256515543971858,0.6666666666666666,0.7040283768232922
60.0,150.0,4200.0,12.0,500.0,1.0,0.0002893473720178008,0.00012141447223257273,0.4,0.5270462766947298,0.8162845244100104,0.7142857142857143,0.7040133475643522
